,Identifiant,target
8916,10643,0
8917,6912,0
8918,6840,0
8919,9758,0
8920,4264,1
8921,10041,0
8922,8310,0
8923,6196,0
8924,8495,0
8925,656,1
8926,616,0
8927,15430,1
8928,11786,0
8929,14588,0
8930,18801,1
8931,5293,1
8932,9256,0
8933,4216,0
8934,8393,1
8935,8457,0
8936,10873,0
8937,7616,1
8938,16122,1
8939,9612,0
8940,15357,1
8941,6523,1
8942,4403,1
8943,17243,0
8944,18270,1
8945,13809,0
8946,15264,1
8947,418,0
8948,4771,0
8949,4176,1
8950,7016,0
8951,16202,0
8952,5513,0
8953,2660,0
8954,8632,0
8955,12433,0
8956,14968,1
8957,1425,0
8958,13949,1
8959,2495,1
8960,17178,0
8961,18352,1
8962,16736,0
8963,2470,0
8964,1890,0
8965,309,0
8966,6945,0
8967,7079,0
8968,18396,0
8969,15881,1
8970,14402,0
8971,6762,0
8972,8722,0
8973,17120,0
8974,7265,0
8975,15115,0
8976,2354,0
8977,16742,0
8978,4862,0
8979,1172,0
8980,15606,0
8981,18132,0
8982,8361,0
8983,7350,1
8984,11525,0
8985,5634,0
8986,9053,1
8987,160,1
8988,4992,1
8989,12228,0
8990,4170,1
8991,14241,0
8992,12491,0
8993,13421,0
8994,3509,0
8995,1642,0
8996,6965,1
8997,5655,0
8998,17128,0
8999,5747,0
9000,12452,0
9001,37,0
9002,14024,0
9003,5274,0
9004,17192,1
9005,17997,1
9006,12180,0
9007,5320,0
9008,18837,0
9009,3552,0
9010,19127,1
9011,14545,0
9012,2248,0
9013,8565,0
9014,8109,0
9015,13407,0
9016,12206,1
9017,12722,0
9018,1958,0
9019,3668,0
9020,9762,0
9021,17438,0
9022,18330,0
9023,14270,0
9024,4057,0
9025,5035,1
9026,8223,0
9027,16030,0
9028,14373,0
9029,4003,0
9030,13788,0
9031,16838,0
9032,9035,1
9033,15875,1
9034,544,0
9035,8449,0
9036,16024,0
9037,5736,0
9038,8752,0
9039,18970,0
9040,9643,0
9041,10799,0
9042,7740,0
9043,7346,0
9044,4016,0
9045,18935,0
9046,3595,0
9047,9512,0
9048,8452,0
9049,15146,0
9050,10838,0
9051,487,0
9052,8243,0
9053,12312,0
9054,9103,1
9055,279,0
9056,11443,0
9057,5401,0
9058,6573,0
9059,3989,0
9060,10346,0
9061,17328,0
9062,11655,1
9063,6301,1
9064,5036,0
9065,15978,0
9066,1010,0
9067,1256,0
9068,15681,1
9069,14640,0
9070,8756,0
9071,17497,0
9072,14445,0
9073,17343,1
9074,5027,1
9075,13944,0
9076,17598,0
9077,1244,0
9078,12428,0
9079,92,0
9080,4935,0
9081,13702,1
9082,4209,0
9083,1573,1
9084,13400,0
9085,18790,0
9086,12966,1
9087,1190,0
9088,1019,0
9089,1276,1
9090,6676,0
9091,17266,1
9092,8358,0
9093,12304,0
9094,4571,0
9095,8236,0
9096,1229,0
9097,8666,0
9098,18540,0
9099,8813,0
9100,18844,1
9101,4718,0
9102,16184,0
9103,3489,0
9104,5682,0
9105,8504,0
9106,19140,1
9107,9319,0
9108,17491,0
9109,15863,1
9110,8660,1
9111,15598,0
9112,2313,0
9113,7113,1
9114,14592,0
9115,5607,1
9116,8605,0
9117,9636,0
9118,6251,0
9119,10406,1
9120,12162,0
9121,17449,1
9122,4856,0
9123,10525,0
9124,4434,0
9125,6480,0
9126,19219,0
9127,364,1
9128,17625,0
9129,6147,0
9130,12113,0
9131,11711,0
9132,3215,0
9133,11847,0
9134,9321,1
9135,12742,1
9136,7728,0
9137,320,0
9138,9796,0
9139,16563,0
9140,18512,0
9141,8577,1
9142,17596,1
9143,4637,0
9144,1811,0
9145,7519,0
9146,2746,1
9147,17632,0
9148,2801,0
9149,10597,0
9150,10786,0
9151,5456,0
9152,3606,0
9153,5250,0
9154,4115,1
9155,569,0
9156,11187,0
9157,11656,0
9158,17361,1
9159,1694,1
9160,12974,0
9161,6969,0
9162,11709,1
9163,13395,0
9164,12661,0
9165,9982,0
9166,5255,0
9167,11305,0
9168,3985,0
9169,2305,0
9170,5251,0
9171,9904,0
9172,17697,0
9173,4672,1
9174,17990,0
9175,15864,0
9176,4606,0
9177,852,1
9178,17949,0
9179,3698,0
9180,4586,0
9181,12172,0
9182,12328,0
9183,1185,0
9184,10906,1
9185,7928,0
9186,462,0
9187,9323,0
9188,1689,0
9189,14883,0
9190,2447,0
9191,19045,1
9192,4995,0
9193,4060,0
9194,13913,0
9195,7579,0
9196,9302,0
9197,16803,0
9198,19137,0
9199,4664,0
9200,531,0
9201,7849,1
9202,11401,1
9203,5237,1
9204,14149,0
9205,6227,1
9206,6502,0
9207,19306,0
9208,10910,0
9209,8238,0
9210,567,0
9211,19616,0
9212,14834,0
9213,8424,0
9214,12664,0
9215,1874,0
9216,9540,0
9217,9345,1
9218,5381,0
9219,652,0
9220,4617,0
9221,9903,0
9222,15104,1
9223,9338,1
9224,6117,0
9225,12516,1
9226,14350,0
9227,7257,0
9228,19113,0
9229,6973,0
9230,19677,1
9231,6951,0
9232,10122,0
9233,13147,1
9234,7035,0
9235,7560,0
9236,4024,0
9237,6891,0
9238,252,0
9239,4173,0
9240,11017,0
9241,1097,1
9242,12114,0
9243,5510,0
9244,15087,0
9245,1823,0
9246,7532,1
9247,4127,0
9248,7963,1
9249,5584,0
9250,13640,0
9251,8946,0
9252,12755,0
9253,17084,0
9254,14513,0
9255,4884,0
9256,552,0
9257,1515,0
9258,6246,1
9259,17987,0
9260,2000,0
9261,17684,0
9262,8681,0
9263,16253,0
9264,18843,0
9265,10259,0
9266,4879,0
9267,17314,1
9268,9480,0
9269,18507,1
9270,15976,1
9271,6338,0
9272,543,0
9273,16193,0
9274,5211,1
9275,16303,1
9276,6108,0
9277,15195,1
9278,7193,0
9279,13404,1
9280,16598,0
9281,19384,0
9282,16444,0
9283,8510,0
9284,4019,1
9285,3749,1
9286,14190,1
9287,9594,1
9288,2088,0
9289,18300,1
9290,4159,0
9291,8436,0
9292,12171,0
9293,4725,0
9294,17199,0
9295,15533,0
9296,9288,0
9297,15836,0
9298,6435,0
9299,10042,0
9300,15691,1
9301,13931,0
9302,5658,1
9303,18846,0
9304,3377,0
9305,3984,1
9306,248,1
9307,2253,0
9308,13778,0
9309,338,1
9310,12868,0
9311,14990,1
9312,11702,1
9313,15499,1
9314,18286,1
9315,15922,0
9316,920,0
9317,18735,0
9318,9304,0
9319,13177,1
9320,10876,0
9321,8749,1
9322,16078,0
9323,17394,0
9324,7172,0
9325,4384,0
9326,19698,0
9327,5790,0
9328,16826,0
9329,8400,0
9330,8483,0
9331,2325,0
9332,4650,1
9333,19601,0
9334,3566,1
9335,15945,0
9336,8460,0
9337,178,0
9338,13309,0
9339,17842,0
9340,15040,1
9341,5969,0
9342,17123,1
9343,14231,0
9344,5153,0
9345,9800,0
9346,1415,0
9347,1613,0
9348,14482,0
9349,9421,0
9350,9285,0
9351,10939,0
9352,14477,0
9353,10383,0
9354,13844,1
9355,5382,0
9356,9849,0
9357,8480,0
9358,7700,1
9359,9771,1
9360,14374,0
9361,16793,1
9362,8535,1
9363,306,0
9364,10206,0
9365,15017,1
9366,11943,1
9367,1935,1
9368,5871,0
9369,7442,0
9370,18193,0
9371,9621,0
9372,17846,0
9373,14957,0
9374,2663,1
9375,3205,0
9376,17354,0
9377,8250,0
9378,18386,0
9379,7932,0
9380,15549,0
9381,15943,0
9382,16709,1
9383,12562,1
9384,18237,1
9385,4094,1
9386,5345,0
9387,8262,0
9388,16355,0
9389,9576,0
9390,13579,0
9391,8172,0
9392,1127,1
9393,8910,0
9394,2355,1
9395,18212,0
9396,15389,1
9397,11659,1
9398,18687,0
9399,15784,0
9400,17511,1
9401,8187,0
9402,8873,0
9403,9834,1
9404,16359,0
9405,13735,0
9406,19276,0
9407,19481,1
9408,13607,0
9409,4007,0
9410,10413,0
9411,11833,0
9412,15206,1
9413,5160,0
9414,16345,0
9415,10641,0
9416,6792,0
9417,11626,0
9418,10692,0
9419,1651,0
9420,11710,0
9421,14312,0
9422,8164,0
9423,594,0
9424,15041,0
9425,12717,0
9426,16809,1
9427,2480,0
9428,8003,0
9429,1128,0
9430,2250,1
9431,13680,0
9432,19924,0
9433,1498,0
9434,2374,0
9435,4736,0
9436,2766,0
9437,8169,0
9438,9569,0
9439,8594,0
9440,19815,0
9441,7544,1
9442,9299,0
9443,12973,0
9444,17608,1
9445,11650,1
9446,13281,1
9447,148,0
9448,8726,0
9449,14,0
9450,2914,0
9451,5712,0
9452,9626,1
9453,3788,0
9454,9793,1
9455,11437,0
9456,14575,0
9457,18568,1
9458,19021,1
9459,16810,0
9460,5724,1
9461,16071,0
9462,15624,0
9463,10916,0
9464,11125,1
9465,11551,1
9466,15112,0
9467,405,0
9468,11316,1
9469,9843,1
9470,11153,0
9471,9743,0
9472,10416,0
9473,8,0
9474,6315,0
9475,7274,0
9476,3990,0
9477,11289,0
9478,8229,1
9479,6551,0
9480,8927,0
9481,11684,0
9482,8234,1
9483,6049,0
9484,12547,0
9485,9093,0
9486,2738,0
9487,11729,0
9488,18436,0
9489,5799,0
9490,10869,0
9491,14040,0
9492,12584,1
9493,12947,0
9494,11870,0
9495,15129,0
9496,400,0
9497,11311,0
9498,16906,0
9499,16613,1
9500,16587,0
9501,15196,0
9502,2137,0
9503,2229,0
9504,15045,0
9505,14232,0
9506,11859,0
9507,654,0
9508,13365,0
9509,18697,1
9510,14014,0
9511,9217,0
9512,17312,0
9513,17529,0
9514,17001,0
9515,1023,0
9516,4766,0
9517,9009,0
9518,6837,0
9519,2777,0
9520,10703,0
9521,17969,0
9522,19366,1
9523,18626,0
9524,7384,1
9525,5986,0
9526,12811,0
9527,14868,1
9528,10729,0
9529,17260,0
9530,16515,0
9531,1616,1
9532,15093,1
9533,3146,1
9534,10243,0
9535,12905,0
9536,979,0
9537,13673,0
9538,16069,1
9539,2396,0
9540,9273,0
9541,19190,0
9542,17264,0
9543,19076,0
9544,5202,1
9545,3203,0
9546,4539,0
9547,14363,0
9548,14972,1
9549,15797,0
9550,4613,0
9551,9838,0
9552,123,0
9553,16779,0
9554,17816,0
9555,7358,0
9556,5236,0
9557,16814,0
9558,1170,0
9559,2507,0
9560,10616,0
9561,14493,0
9562,19979,0
9563,7255,0
9564,6554,0
9565,7953,0
9566,16946,0
9567,10034,0
9568,4387,1
9569,5240,1
9570,18362,1
9571,18636,0
9572,961,0
9573,14712,1
9574,13526,0
9575,1243,0
9576,5104,0
9577,12770,0
9578,14481,0
9579,18569,0
9580,12177,0
9581,10232,0
9582,11546,0
9583,11782,0
9584,2166,0
9585,10450,0
9586,1272,0
9587,13984,0
9588,16760,0
9589,5844,0
9590,14637,0
9591,10507,0
9592,7622,1
9593,6933,0
9594,12484,0
9595,7842,1
9596,11497,0
9597,10549,1
9598,7417,1
9599,18363,1
9600,9098,0
9601,16719,1
9602,5420,0
9603,2762,0
9604,9083,0
9605,13056,0
9606,4545,0
9607,8477,1
9608,17431,1
9609,6059,1
9610,2423,0
9611,12124,1
9612,4338,1
9613,5792,0
9614,18092,0
9615,3242,0
9616,3696,1
9617,15352,0
9618,9082,0
9619,3599,0
9620,3078,0
9621,3266,0
9622,18415,1
9623,14986,0
9624,4759,0
9625,2773,0
9626,2745,0
9627,9017,0
9628,9655,0
9629,14043,0
9630,6661,0
9631,6991,1
9632,17658,0
9633,7209,1
9634,14051,0
9635,4754,0
9636,4246,1
9637,4029,0
9638,6208,0
9639,13490,1
9640,1617,0
9641,6975,0
9642,10182,0
9643,9317,0
9644,18096,0
9645,8282,0
9646,10534,0
9647,15252,0
9648,3651,0
9649,2467,0
9650,10350,0
9651,17777,1
9652,13110,0
9653,19422,1
9654,17306,0
9655,18206,0
9656,8096,0
9657,6643,0
9658,19608,0
9659,5374,1
9660,1778,0
9661,4687,0
9662,13605,0
9663,10248,0
9664,12820,0
9665,6765,0
9666,13542,0
9667,10545,0
9668,11131,1
9669,4432,0
9670,3362,0
9671,5197,0
9672,5049,0
9673,7474,1
9674,10656,0
9675,8704,0
9676,7314,0
9677,5626,0
9678,7548,0
9679,7861,0
9680,3198,1
9681,714,0
9682,10132,0
9683,5773,0
9684,13842,0
9685,3577,0
9686,2943,1
9687,11974,0
9688,13924,0
9689,16385,0
9690,14334,1
9691,8547,0
9692,2186,0
9693,1542,0
9694,11274,0
9695,17900,0
9696,13145,1
9697,281,1
9698,18013,0
9699,2455,0
9700,17166,0
9701,9450,0
9702,7416,0
9703,5281,0
9704,3879,1
9705,1442,1
9706,16605,0
9707,4453,0
9708,17111,1
9709,5025,1
9710,10993,0
9711,15067,0
9712,838,1
9713,5480,0
9714,11616,0
9715,16945,0
9716,13552,0
9717,15555,0
9718,17059,0
9719,3691,0
9720,6022,0
9721,6653,0
9722,8363,0
9723,16572,0
9724,19433,0
9725,15061,1
9726,13393,0
9727,18487,0
9728,15399,1
9729,17650,0
9730,960,0
9731,3887,1
9732,12892,0
9733,9699,1
9734,2640,1
9735,12594,0
9736,3257,1
9737,6257,0
9738,15811,0
9739,13152,0
9740,11750,0
9741,3417,0
9742,8901,0
9743,13197,0
9744,6641,0
9745,13634,0
9746,9067,0
9747,16043,0
9748,15000,0
9749,4021,1
9750,4303,0
9751,16867,1
9752,2117,0
9753,19120,0
9754,3270,0
9755,12644,1
9756,6142,1
9757,553,0
9758,7892,0
9759,13078,0
9760,380,1
9761,845,1
9762,6562,0
9763,19947,0
9764,6620,0
9765,19109,1
9766,6596,0
9767,6758,0
9768,14994,1
9769,7046,0
9770,10872,1
9771,6797,0
9772,6712,1
9773,1695,0
9774,7069,0
9775,17405,0
9776,15643,0
9777,10337,0
9778,8746,0
9779,10890,0
9780,17046,1
9781,7682,0
9782,7244,0
9783,2484,0
9784,7520,0
9785,16600,0
9786,12370,0
9787,2994,0
9788,11903,0
9789,11790,0
9790,9411,0
9791,7636,0
9792,5289,0
9793,13034,1
9794,1210,0
9795,11481,1
9796,13047,0
9797,17911,1
9798,13411,0
9799,10857,0
9800,14622,1
9801,2812,0
9802,9860,0
9803,2210,0
9804,18590,0
9805,6283,0
9806,5053,0
9807,19715,1
9808,3197,0
9809,8455,0
9810,10894,1
9811,15262,1
9812,7830,0
9813,11473,1
9814,3207,1
9815,7571,1
9816,5307,0
9817,768,0
9818,8004,0
9819,16637,0
9820,3118,0
9821,10408,0
9822,8843,0
9823,12111,0
9824,4623,0
9825,10784,1
9826,4905,0
9827,7542,1
9828,8360,1
9829,13553,1
9830,14366,0
9831,3500,0
9832,11508,0
9833,9225,1
9834,9466,0
9835,17255,0
9836,6064,0
9837,18534,1
9838,2522,1
9839,11363,0
9840,13191,0
9841,14829,0
9842,2055,0
9843,1068,0
9844,11727,0
9845,337,0
9846,19009,0
9847,10175,0
9848,3286,1
9849,6914,0
9850,3187,0
9851,8897,0
9852,9952,0
9853,5296,1
9854,15519,0
9855,1401,0
9856,18595,0
9857,7554,0
9858,6096,1
9859,11251,0
9860,15274,0
9861,14502,0
9862,4040,1
9863,1287,0
9864,11961,1
9865,12350,0
9866,15590,1
9867,3848,1
9868,619,0
9869,17265,1
9870,10670,1
9871,10628,1
9872,2736,0
9873,11950,0
9874,1884,0
9875,10791,0
9876,8010,0
9877,5822,1
9878,12103,0
9879,8496,1
9880,16931,1
9881,7178,0
9882,11499,0
9883,1652,1
9884,3350,0
9885,17515,1
9886,2862,0
9887,10366,0
9888,4186,0
9889,2781,1
9890,10089,1
9891,4128,0
9892,3926,0
9893,8154,0
9894,1995,0
9895,9567,0
9896,389,0
9897,19718,0
9898,4818,1
9899,15907,0
9900,7666,0
9901,7049,0
9902,1173,0
9903,7776,0
9904,11047,1
9905,11898,0
9906,4932,0
9907,2739,0
9908,3834,0
9909,9396,0
9910,3758,0
9911,7883,0
9912,10957,1
9913,18361,0
9914,1129,0
9915,5816,0
9916,3011,0
9917,6646,0
9918,6032,0
9919,2215,1
9920,1930,0
9921,14705,0
9922,10981,0
9923,17820,0
9924,441,0
9925,4332,0
9926,12330,0
9927,1717,0
9928,13598,1
9929,10155,0
9930,12787,1
9931,6153,0
9932,19471,0
9933,584,0
9934,7183,0
9935,17204,1
9936,16806,0
9937,8354,0
9938,16723,1
9939,8774,1
9940,7229,1
9941,3746,0
9942,15047,0
9943,10065,0
9944,13693,0
9945,9527,0
9946,14764,0
9947,4789,0
9948,17359,0
9949,16825,0
9950,8325,0
9951,9638,0
9952,13689,0
9953,5615,0
9954,11113,0
9955,10550,0
9956,1517,0
9957,7425,0
9958,7884,0
9959,15484,0
9960,6513,1
9961,6202,0
9962,17879,0
9963,18116,0
9964,18201,0
9965,12412,0
9966,3036,0
9967,18937,1
9968,4654,0
9969,10633,1
9970,11355,0
9971,2015,0
9972,5146,1
9973,7921,0
9974,17687,0
9975,15160,0
9976,11745,0
9977,10023,0
9978,7518,0
9979,14046,0
9980,3602,0
9981,10079,0
9982,14966,0
9983,12886,0
9984,13305,0
9985,18873,1
9986,12375,0
9987,19510,0
9988,2364,0
9989,17592,0
9990,19018,1
9991,611,1
9992,3823,0
9993,3046,0
9994,18688,1
9995,6402,1
9996,9848,0
9997,69,0
9998,15504,1
9999,6186,0
10000,8839,0
10001,8827,1
10002,18729,0
10003,13105,0
10004,3308,0
10005,9879,0
10006,11449,0
10007,17249,0
10008,18555,0
10009,7676,1
10010,3497,0
10011,17325,0
10012,15378,0
10013,19635,0
10014,725,1
10015,13782,0
10016,5399,0
10017,11653,0
10018,6994,0
10019,16578,1
10020,12679,0
10021,11071,0
10022,9327,0
10023,11661,0
10024,6838,0
10025,2664,0
10026,16040,0
10027,13992,0
10028,5789,0
10029,14979,1
10030,6167,1
10031,6331,1
10032,8658,0
10033,385,0
10034,16287,0
10035,9106,0
10036,15895,0
10037,15153,1
10038,7125,0
10039,13169,0
10040,17865,0
10041,9583,0
10042,16954,0
10043,15685,1
10044,1659,0
10045,18434,0
10046,7653,0
10047,7488,0
10048,7999,0
10049,18784,1
10050,7308,0
10051,9930,0
10052,19789,0
10053,13015,1
10054,18102,0
10055,11206,0
10056,14010,0
10057,14627,1
10058,223,0
10059,6588,0
10060,13571,0
10061,18424,1
10062,8691,0
10063,13143,0
10064,18571,0
10065,8090,0
10066,12334,0
10067,9219,1
10068,7367,1
10069,8680,0
10070,11884,0
10071,48,0
10072,19702,0
10073,9591,1
10074,5397,0
10075,2162,0
10076,10148,0
10077,1355,0
10078,14392,0
10079,65,0
10080,4877,1
10081,5334,0
10082,6033,1
10083,4097,0
10084,10442,0
10085,9599,0
10086,15170,0
10087,1697,0
10088,4302,0
10089,18316,1
10090,12156,0
10091,19877,0
10092,5415,1
10093,14225,1
10094,5972,0
10095,9635,0
10096,3532,0
10097,7381,0
10098,5310,1
10099,11905,0
10100,2120,0
10101,4493,0
10102,13751,0
10103,11588,0
10104,7852,0
10105,8080,0
10106,18730,0
10107,1369,0
10108,5483,0
10109,4729,0
10110,2038,1
10111,546,0
10112,16435,0
10113,13995,1
10114,3437,0
10115,9614,0
10116,488,0
10117,659,0
10118,4398,0
10119,19182,0
10120,13106,0
10121,8412,0
10122,8222,1
10123,17348,0
10124,15812,0
10125,13812,0
10126,13770,0
10127,2226,1
10128,14345,0
10129,17313,0
10130,406,0
10131,4174,0
10132,17739,0
10133,11281,0
10134,1060,0
10135,7240,0
10136,7127,0
10137,7011,0
10138,9673,1
10139,7722,0
10140,7357,0
10141,10430,0
10142,12263,1
10143,15773,1
10144,12239,0
10145,1073,0
10146,4755,0
10147,3928,0
10148,1217,0
10149,10105,0
10150,11013,1
10151,13967,0
10152,5606,0
10153,14109,0
10154,13662,0
10155,15507,1
10156,18866,0
10157,2927,0
10158,14524,0
10159,7894,0
10160,2139,0
10161,7683,1
10162,15964,0
10163,6856,0
10164,16125,0
10165,16702,0
10166,2879,0
10167,17119,0
10168,16892,0
10169,2104,0
10170,10696,0
10171,18951,0
10172,4890,1
10173,17524,1
10174,11953,1
10175,7546,0
10176,17051,0
10177,15156,1
10178,323,0
10179,7744,0
10180,7202,1
10181,6865,0
10182,11803,0
10183,16025,0
10184,16545,0
10185,1878,0
10186,15790,1
10187,18802,0
10188,1926,0
10189,4377,0
10190,16956,1
10191,17284,0
10192,14016,0
10193,6834,0
10194,3709,0
10195,6308,0
10196,1413,1
10197,13849,0
10198,3341,0
10199,6074,0
10200,9966,0
10201,17606,0
10202,15375,0
10203,7510,0
10204,15398,0
10205,2129,0
10206,12909,0
10207,3446,0
10208,7561,0
10209,7269,0
10210,9590,0
10211,6464,1
10212,1568,1
10213,10591,0
10214,13048,0
10215,12530,0
10216,17896,0
10217,15229,0
10218,11693,0
10219,18023,0
10220,3965,1
10221,46,0
10222,2526,0
10223,1605,0
10224,2710,0
10225,16868,0
10226,8499,0
10227,5319,0
10228,8817,1
